Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Square Footage,Square Footage Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Phone,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Natick Public Schools,https://www.natickps.org/,Natick,MA,School,basketball; volleyball,Unclear,,,,,Dr.,Fergusson,Executive Director,(508) 647-6400,afergusson@natickps.org,,,,,,,,natickps.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.natickps.org/ | https://www.natickps.org/page/athletics | https://www.natickps.org/page/about-us | https://www.natickps.org/page/central-administration | https://www.natickps.org/page/district-program-fees | https://www.natickps.org/page/contact-us | https://www.natickps.org/page/asap,Playwright,https://natickps.org,https://www.natickps.org/,
"Natick Soldier Systems Center, MA Housing and Relocation Information",https://www.soldiersystemscenterhousing.com/,Natick,MA,Unknown,basketball,Unclear,,,,,,,,(508) 233-5409,home-request@posthousing.com,info@posthousing.com,,,,,,,posthousing.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.soldiersystemscenterhousing.com/ | https://www.soldiersystemscenterhousing.com/base-directory | https://www.soldiersystemscenterhousing.com/rental-agencies | https://www.soldiersystemscenterhousing.com/off-post | https://www.soldiersystemscenterhousing.com/contact,Playwright,https://soldiersystemscenterhousing.com,https://www.soldiersystemscenterhousing.com/,
Needham Pool & Racquet Club,https://www.nprconline.com/,Needham,MA,Racquet / Tennis Club,tennis,Unclear,12,"y 325 family memberships. Our Club offers two swimming pools (main pool and kiddie pool), 12 tennis courts, playground, snack bar, and swim / tennis teams and lessons. Our mission is to provide a",,,,,,(781) 449-1393,,,,,,,,,nprconline.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.nprconline.com/ | https://www.nprconline.com/contact-nprc,Playwright,https://nprconline.com,https://www.nprconline.com/,
Needham Soccer Club,https://needhamsoccer.com/,Needham,MA,College / University,futsal,Unclear,,,,,Mark,Miskin,Executive Director,,,admin@needhamsoccer.com,mark@needhamsoccer.com,mark.miskin@needhamsoccer.com,markmiskin@needhamsoccer.com,mmiskin@needhamsoccer.com,m.miskin@needhamsoccer.com,markm@needhamsoccer.com,needhamsoccer.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://needhamsoccer.com/ | https://needhamsoccer.com/about-us/mission-statement/ | https://needhamsoccer.com/about-us/history/ | https://needhamsoccer.com/about-us/needham-soccer-club-staff-draft/ | https://needhamsoccer.com/about-us/board-members/ | https://needhamsoccer.com/player-coach-registration/programs-2/,Playwright,https://needhamsoccer.com,https://needhamsoccer.com/,
"New Apartments in Revere, MA",https://livegibsonpoint.com/,Revere,MA,Unknown,tennis; basketball,Unclear,,,,,,,,(781) 773-2947,,,,,,,,,livegibsonpoint.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://livegibsonpoint.com/ | https://livegibsonpoint.com/contact/,Playwright,https://livegibsonpoint.com,https://livegibsonpoint.com/,
New England Racquet Sports,https://newenglandracquetsports.com/,Braintree,MA,Racquet / Tennis Club,pickleball; tennis,Unclear,,,,,,,,(781) 996-0051,,,,,,,,,newenglandracquetsports.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://newenglandracquetsports.com/ | https://newenglandracquetsports.com/memberships/ | https://newenglandracquetsports.com/court-rules/ | https://newenglandracquetsports.com/biography/ | https://newenglandracquetsports.com/contact-us/ | http://newenglandracquetsports.com/memberships/,Playwright,https://newenglandracquetsports.com,https://newenglandracquetsports.com/,
New England Sports Promotion,https://www.newenglandfutsal.com/,,MA,School,futsal,Unclear,,,,,,,,(774) 526-3209,,,,,,,,,newenglandfutsal.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: zip. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.newenglandfutsal.com/ | https://www.newenglandfutsal.com/page/show/9140490-berkley-fall-soccer-program | https://www.newenglandfutsal.com/about,Playwright,https://newenglandfutsal.com,https://www.newenglandfutsal.com/,
Newton Table Tennis Center,https://newtonttc.com/,Newton,MA,Racquet / Tennis Club,tennis,Unclear,,,,,,,,,coachaabid@gmail.com,,,,,,,,newtonttc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://newtonttc.com/ | https://newtonttc.com/club | https://newtonttc.com/about-aabid | https://newtonttc.com/contact,Playwright,https://newtonttc.com,https://newtonttc.com/,
North Andover Booster Club,https://www.northandoverboosterclub.com/,North Andover,MA,Private Club,basketball; volleyball,Unclear,,,,,,,,,,,,,,,,,northandoverboosterclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.northandoverboosterclub.com/ | https://www.northandoverboosterclub.com/page/show/8228560-contact-us | https://www.northandoverboosterclub.com/page/show/8235375-parental-code-of-conduct,Playwright,https://northandoverboosterclub.com,https://www.northandoverboosterclub.com/,
North Andover Country Club,https://www.northandovercc.club/,,MA,Country Club,tennis,Unclear,,,,,,,,(978) 687-7414,,,,,,,,,northandovercc.club,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.northandovercc.club/ | https://www.northandovercc.club/contact/ | https://www.northandovercc.club/directory/ | https://www.northandovercc.club/book-a-tennis-court/ | https://www.northandovercc.club/book-a-paddle-court/ | https://www.northandovercc.club/team-page/,Playwright,https://northandovercc.club,https://www.northandovercc.club/,
Northeastern Squash,https://squash.sites.northeastern.edu/,Boston,MA,Racquet / Tennis Club,squash,Unclear,,,,,Men's,Eboard,President,,,,mens@squash.sites.northeastern.edu,mens.eboard@squash.sites.northeastern.edu,menseboard@squash.sites.northeastern.edu,meboard@squash.sites.northeastern.edu,m.eboard@squash.sites.northeastern.edu,mense@squash.sites.northeastern.edu,squash.sites.northeastern.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://squash.sites.northeastern.edu/ | https://squash.sites.northeastern.edu/about/ | https://squash.sites.northeastern.edu/contact-us/,Playwright,https://squash.sites.northeastern.edu,https://squash.sites.northeastern.edu/,
Northern Essex CC,https://necc.edu/,Haverhill,MA,College / University,basketball; volleyball,Unclear,,,,,Print,View,President,(978) 556-3000,,,print@necc.edu,print.view@necc.edu,printview@necc.edu,pview@necc.edu,p.view@necc.edu,printv@necc.edu,necc.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://necc.edu/ | https://necc.edu/about/ | https://necc.edu/about/fast-facts/ | https://necc.edu/about/fast-facts/legislative-districts/ | https://necc.edu/about/mission-statement-core-values/ | https://necc.edu/about/serving-the-hispanic-community/ | https://necc.edu/about/strategic-plan-2022-2027/,Playwright,https://necc.edu,https://necc.edu/,
Norwell Athletic Club,https://www.norwellathleticclub.com/,Norwell,MA,Athletic Center,basketball,Unclear,,,27000,"SCHEDULE PERSONAL TRAININGMEMBERSHIPWELLNESS PARTNERSCONTACT US BLOGNEWSLETTER SIGN UP A 27,000 Square Foot Facility To Fit All Your Fitness Needs With an extensive schedule of group and yoga class",,,,(781) 659-6565,,info@norwellathleticclub.com,,,,,,,norwellathleticclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.norwellathleticclub.com/ | https://www.norwellathleticclub.com/membership | https://www.norwellathleticclub.com/contact | https://www.norwellathleticclub.com/trialmembershipapplication,Playwright,https://norwellathleticclub.com,https://www.norwellathleticclub.com/,
Notre Dame Academy,https://www.nda-worc.org/,Worcester,MA,College / University,basketball,Unclear,,,,,,,,(508) 757-6200,,,,,,,,,nda-worc.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.nda-worc.org/ | https://www.nda-worc.org/about | https://www.nda-worc.org/about/mission | https://www.nda-worc.org/about/celebrating-75-years | https://www.nda-worc.org/about/sisters-of-notre-dame | https://www.nda-worc.org/about/boardoftrustees | https://www.nda-worc.org/about/calendar,Playwright,https://nda-worc.org,https://www.nda-worc.org/,
Nova Adventure Park,https://www.novalynnfield.com/,Lynnfield,MA,Health Club,basketball,Unclear,,,50000,"AGES Get ready to have a great time jumping at Nova Adventure Park in Lynnfield, MA. Our 50,000 Square ft. facility is located in Massachusetts at 34 Broadway in Lynnfield. BUY TICKETS ONLINE WAI",,,,(339) 440-4085,,info@novalynnfield.com,,,,,,,novalynnfield.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.novalynnfield.com/ | https://www.novalynnfield.com/contact | https://www.novalynnfield.com/join-our-team,Playwright,https://novalynnfield.com,https://www.novalynnfield.com/,
Nova Trampoline Park,https://www.novaplymouth.com/,Plymouth,MA,Unknown,basketball,Unclear,,,50000,"R ALL AGES Get ready to have a great time jumping at Nova Trampoline in Plymouth, MA. Our 50,000 Square ft. facility is located in Massachusetts at 65 Shops at 5 Way in Plymouth. BUY TICKETS ONLIN",Party,Host,Manager,(508) 927-4461,,info@novaplymouth.com,party@novaplymouth.com,party.host@novaplymouth.com,partyhost@novaplymouth.com,phost@novaplymouth.com,p.host@novaplymouth.com,partyh@novaplymouth.com,novaplymouth.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.novaplymouth.com/ | https://www.novaplymouth.com/contact | https://www.novaplymouth.com/memberships | https://www.novaplymouth.com/join-our-team,Playwright,https://novaplymouth.com,https://www.novaplymouth.com/,
Nova Trampoline Park,https://www.novamalden.com/,Malden,MA,Health Club,basketball,Unclear,,,57000,"ALL AGES Get ready to have a great time jumping at Nova Adventure Park in Malden, MA. Our 57,000 Square ft. facility is located in Massachusetts at 15 Highland Ave in Malden. BUY TICKETS ONLINE WA",,,,(781) 605-0638,,info@novamalden.com,,,,,,,novamalden.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.novamalden.com/ | https://www.novamalden.com/contact/ | https://www.novamalden.com/join-our-team/,Playwright,https://novamalden.com,https://www.novamalden.com/,
null,https://courtsidebargrill.com/,Pembroke,MA,Unknown,pickleball; basketball; volleyball,Unclear,,,15000,"to Courtside Bar & Grill, your premier entertainment destination. Spanning an impressive 15,000 square feet, our venue is dedicated to providing unparalleled excitement and enjoyment. READ MORE ABO",,,,(781) 924-3259,wolvesdenpembroke@gmail.com,info@courtsidebargrill.com,,,,,,,courtsidebargrill.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://courtsidebargrill.com/ | https://courtsidebargrill.com/pembroke-courtside-bar-andgrill-food-menu | https://courtsidebargrill.com/pembroke-courtside-bar-andgrill-drink-menu | https://courtsidebargrill.com/pembroke-courtside-bar-andgrill-happy-hour-specials | https://courtsidebargrill.com/pembroke-courtside-bar-andgrill-events | https://courtsidebargrill.com/pembroke-courtside-bar-andgrill-reservations | https://courtsidebargrill.com/pembroke-courtside-bar-andgrill-party,Playwright,https://courtsidebargrill.com,https://courtsidebargrill.com/,
NYSC,https://www.newyorksportsclubs.com/,Boston,MA,Private Club,squash,Unclear,,,,,,,,(617) 236-1189,,,,,,,,,newyorksportsclubs.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.newyorksportsclubs.com/ | https://www.newyorksportsclubs.com/new-member-programs/ | https://www.newyorksportsclubs.com/about-us/ | https://www.newyorksportsclubs.com/contact-us,Playwright,https://newyorksportsclubs.com,https://www.newyorksportsclubs.com/,
Our Programs - Silver Lake Youth Basketball,https://www.silverlakeyouthbasketball.org/,Kingston,MA,School,basketball,Unclear,,,,,,,,,,info@silverlakeyouthbasketball.org,,,,,,,silverlakeyouthbasketball.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.silverlakeyouthbasketball.org/ | https://www.silverlakeyouthbasketball.org/Default.aspx,Playwright,https://silverlakeyouthbasketball.org,https://www.silverlakeyouthbasketball.org/,
Pantheon Badminton Club,https://www.pantheonbc.com/,,MA,School,badminton,Unclear,6,"events, etc. Our club uses CourtReserve for membership management and event registration. 6 Courts 300+ Active Members OUR FACILITY The current facility of our club is 15 minutes walk from",,,,,,(617) 308-7707,pantheon.jump.smash@gmail.com,,,,,,,,pantheonbc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: phone. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.pantheonbc.com/ | https://www.pantheonbc.com/about,Playwright,https://pantheonbc.com,https://www.pantheonbc.com/,
Peak Physical Therapy and Sports Performance,https://peaktherapy.com/,Braintree,MA,Unknown,tennis,Unclear,,,,,,,,(781) 924-6365,,,,,,,,,peaktherapy.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://peaktherapy.com/ | https://peaktherapy.com/physical-therapy-conditions/concussion-management/ | https://peaktherapy.com/physical-therapy-treatments/sports-injuries-and-athletics/ | https://peaktherapy.com/physical-therapy-conditions/sports-injuries-and-athletics/ | https://peaktherapy.com/conditions/sports-injuries/ | https://peaktherapy.com/contact/,Playwright,https://peaktherapy.com,https://peaktherapy.com/,
PHD Volleyball,https://phdvolleyball.com/,Needham,MA,Unknown,volleyball,Unclear,,,,,,,,,phdvolleyball@gmail.com,,,,,,,,phdvolleyball.com,Needs Review,"Court sports found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank.",https://phdvolleyball.com/ | https://phdvolleyball.com/club/about | https://phdvolleyball.com/club/contact,Playwright,https://phdvolleyball.com,https://phdvolleyball.com/,
Pingree School,https://www.pingree.org/,,MA,School,basketball,Unclear,,,,,,,,(978) 468-4415,,,,,,,,,pingree.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.pingree.org/ | https://www.pingree.org/about | https://www.pingree.org/about/leadership | https://www.pingree.org/about/our-campus | https://www.pingree.org/about/careers | https://www.pingree.org/about/news | https://www.pingree.org/academics/signature-programs,Playwright,https://pingree.org,https://www.pingree.org/,
Play It Again Sports,https://playitagainsports.com/,,MA,Unknown,volleyball,Unclear,,,,,,,,,pias-corporate-operations@playitagainsports.com,,,,,,,,playitagainsports.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://playitagainsports.com/ | https://playitagainsports.com/about | https://playitagainsports.com/contact-us/,Playwright,https://playitagainsports.com,https://playitagainsports.com/,
ProPublica,https://www.propublica.org/newsapps,,MA,Unknown,tennis,Unclear,,,,,,,,,newsapps@propublica.org,,,,,,,,propublica.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.propublica.org/newsapps | https://projects.propublica.org/federal-health-worker-cuts-rfk-trump-administration/ | https://projects.propublica.org/supreme-connections/ | https://projects.propublica.org/trump-midnight-regulations/ | https://projects.propublica.org/coronavirus-unemployment/,Playwright,https://projects.propublica.org,https://www.propublica.org/newsapps,
Pure Performance Training,https://pureperformancetraining.com/,Marlborough,MA,Health Club,basketball,Unclear,,,,,ADAM,VOGEL,Founder,(781) 400-1803,,info@pureperformancetraining.com,adam@pureperformancetraining.com,adam.vogel@pureperformancetraining.com,adamvogel@pureperformancetraining.com,avogel@pureperformancetraining.com,a.vogel@pureperformancetraining.com,adamv@pureperformancetraining.com,pureperformancetraining.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://pureperformancetraining.com/ | https://pureperformancetraining.com/about-us/ | https://pureperformancetraining.com/contact-us/ | https://pureperformancetraining.com/personal-training-marlborough-ma/ | https://pureperformancetraining.com/physical-therapy/ | https://pureperformancetraining.com/team/nick-downing/ | https://pureperformancetraining.com/you-dont-know-how-to-breathe-and-how-to-fix-it/,Playwright,https://pureperformancetraining.com,https://pureperformancetraining.com/,
PV Juniors,https://www.pvjuniors.com/,Boston,MA,College / University,volleyball,Unclear,,,,,,,,(508) 868-5316,,info@pvjuniors.com,,,,,,,pvjuniors.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.pvjuniors.com/ | https://www.pvjuniors.com/girls-club-programs.html | https://www.pvjuniors.com/boys-club-programs.html | https://www.pvjuniors.com/who-we-are.html | https://www.pvjuniors.com/club-leadership.html,Playwright,https://pvjuniors.com,https://www.pvjuniors.com/,
Quincy BadmintonClub,https://www.quincybadmintonclub.com/,Quincy,MA,School,badminton,Unclear,3,"Conveniently located in Lincoln-Hancock Community School on the second floor, QBC offers 3 badminton courts, with additional areas in the rear for practice. ​ We will be closed for the month of Aug",,,,,,(617) 302-7318,quincysmash@gmail.com,,,,,,,,quincybadmintonclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.quincybadmintonclub.com/ | https://www.quincybadmintonclub.com/plans-pricing,Playwright,https://quincybadmintonclub.com,https://www.quincybadmintonclub.com/,
Randolph High School (MA),https://www.bluedevilsathletics.com/,Randolph,MA,School,basketball,Unclear,,,,,Jonathan,Marshall,Athletic Director,,marshalljo@randolph.k12.ma.us,,,,,,,,randolph.k12.ma.us,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.bluedevilsathletics.com/,Playwright,https://bluedevilsathletics.com,https://www.bluedevilsathletics.com/,
"Resorts North, Country Club",https://resortsnorth.com/,North Reading,MA,Country Club,pickleball; tennis,Unclear,,,,,,,,(978) 646-1111,maria@resortsnorth.com,,,,,,,,resortsnorth.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://resortsnorth.com/ | https://resortsnorth.com/membership.html | https://resortsnorth.com/contact.html,Playwright,https://resortsnorth.com,https://resortsnorth.com/,
Rise Above Basketball,https://riseabovebasketball.com/,South Shore,MA,College / University,basketball,Unclear,,,,,,,,,,,,,,,,,riseabovebasketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://riseabovebasketball.com/ | https://riseabovebasketball.com/about-us/ | https://riseabovebasketball.com/staff-coaches/,Playwright,https://riseabovebasketball.com,https://riseabovebasketball.com/,
Route 1 Views,https://route1views.com/,,MA,Unknown,pickleball,Unclear,8,"Ohs Music, LLC. All Rights Reserved. Made with ♥ by Pressiveweb Forges Field Pickleball: 8 Courts on Route 1 MA 8 Amazing Pickleball Courts on Route 1 in Massachusetts · Saugus Family YMC",,,,,,,,,,,,,,,route1views.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: mention. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://route1views.com/ | https://route1views.com/about/,Playwright,https://route1views.com,https://route1views.com/,
Ruberto Israel & Weiner,https://www.riw.com/,Boston,MA,Unknown,tennis; racquetball,Unclear,9,"Corporation Sells The Willows Racquet Club Mar 17, 2026 ... The Willows facility features 9 tennis courts, a fitness room, racquetball courts, a childcare nursery, restaurant, and pro shop equipp",,,,,,(617) 742-4200,,info@riw.com,,,,,,,riw.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.riw.com/ | https://www.riw.com/contact-us/contact-form/ | https://www.riw.com/about-us/overview/ | https://www.riw.com/about-us/community-commitment/ | https://www.riw.com/contact-us/directions/ | https://www.riw.com/professionals/,Playwright,https://riw.com,https://www.riw.com/,
Russell Mill Swim And Tennis Club,https://russellmill.com/,Chelmsford,MA,Racquet / Tennis Club,pickleball; tennis,Unclear,,,,,Jon,Williams,President,(978) 256-0120,,membership@russellmill.com,jon@russellmill.com,jon.williams@russellmill.com,jonwilliams@russellmill.com,jwilliams@russellmill.com,j.williams@russellmill.com,jonw@russellmill.com,russellmill.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://russellmill.com/ | https://russellmill.com/about/ | https://russellmill.com/membership/ | https://russellmill.com/contact/,Playwright,https://russellmill.com,https://russellmill.com/,
Sagamore Beach,https://www.sbcclub.com/,Sagamore Beach,MA,Private Club,tennis,Unclear,4,"olony Club Racquet Sports - Sagamore Beach Colony Club The Fisher Tennis Center comprises four tennis courts, a large viewing pavilion (The Adams Pavilion) and the Holway Pro Shop which houses a kit",,,,,,,,admin@sbcclub.com,,,,,,,sbcclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.sbcclub.com/ | https://www.sbcclub.com/about | https://www.sbcclub.com/membership | https://www.sbcclub.com/contact,Playwright,https://sbcclub.com,https://www.sbcclub.com/,
Sailfish Swim Team,https://www.sailfishswimteam.com/,Scituate,MA,Racquet / Tennis Club,tennis,Unclear,,,,,,,,(508) 265-4853,barb@sailfishswimteam.com,,,,,,,,sailfishswimteam.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.sailfishswimteam.com/ | https://www.sailfishswimteam.com/about | https://www.sailfishswimteam.com/coaching-staff | https://www.sailfishswimteam.com/programs85ab03d9 | https://www.sailfishswimteam.com/contact,Playwright,https://sailfishswimteam.com,https://www.sailfishswimteam.com/,
Salem Country Club Home Page,https://www.salemcountryclub.org/,Peabody,MA,Country Club,pickleball; tennis,Unclear,,,,,,,,,dgarfinkel@salemcountryclub.org,,,,,,,,salemcountryclub.org,Needs Review,"Court sports found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank.",https://www.salemcountryclub.org/,Playwright,https://salemcountryclub.org,https://www.salemcountryclub.org/,
Scituate Harbor Yacht Club,https://www.shyc.net/,Scituate,MA,Private Club,tennis,Unclear,,,,,,,,(781) 545-0372,,,,,,,,,shyc.net,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.shyc.net/ | https://www.shyc.net/Default.aspx,Playwright,https://shyc.net,https://www.shyc.net/,
Scituate Youth Center,https://scituateyouthcenter.org/,Scituate,MA,School,tennis; basketball; volleyball,Unclear,,,,,Missy,Veiga,President,,,,missy@scituateyouthcenter.org,missy.veiga@scituateyouthcenter.org,missyveiga@scituateyouthcenter.org,mveiga@scituateyouthcenter.org,m.veiga@scituateyouthcenter.org,missyv@scituateyouthcenter.org,scituateyouthcenter.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://scituateyouthcenter.org/ | https://scituateyouthcenter.org/programs/ | https://scituateyouthcenter.org/meet-the-board/ | https://scituateyouthcenter.org/contact-us/,Playwright,https://scituateyouthcenter.org,https://scituateyouthcenter.org/,
Seaport Boston Hotel,https://www.seaportboston.com/,Boston,MA,Unknown,pickleball,Unclear,,,,,,,,(617) 385-4000,,info@seaportboston.com,,,,,,,seaportboston.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.seaportboston.com/ | https://www.seaportboston.com/rooms-suites | https://www.seaportboston.com/photo-gallery | https://www.seaportboston.com/location | https://www.seaportboston.com/visit-boston | https://www.seaportboston.com/dining | https://www.seaportboston.com/services/pet-friendly,Playwright,https://seaportboston.com,https://www.seaportboston.com/,
