Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Elite 360 Basketball Club,https://elite360basketball.com/,West Jordan,UT,School,basketball,Unclear,,,,,,,info@elite360basketball.com,,,,,,,elite360basketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://elite360basketball.com/ | https://elite360basketball.com/about-us/ | https://elite360basketball.com/coaching-staff/ | https://elite360basketball.com/contact/,Playwright,https://elite360basketball.com,https://elite360basketball.com/,
Elite Skills,https://www.eliteskillsbball.com/,West Jordan,UT,School,basketball,Unclear,,,Duane,Koski,Owner,,info@eliteskillsbball.com,duane@eliteskillsbball.com,duane.koski@eliteskillsbball.com,duanekoski@eliteskillsbball.com,dkoski@eliteskillsbball.com,d.koski@eliteskillsbball.com,duanek@eliteskillsbball.com,eliteskillsbball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.eliteskillsbball.com/ | https://www.eliteskillsbball.com/index.php/the-technology/training-facility/ | https://www.eliteskillsbball.com/index.php/who-we-are/ | https://www.eliteskillsbball.com/index.php/contact-us/,Playwright,https://eliteskillsbball.com,https://www.eliteskillsbball.com/,
Eric Brown Basketball Academy,https://www.ebhoopsacademy.com/,LOCATION Cache Valley,UT,College / University,basketball,Unclear,,,,,,ebhoopsacademy@gmail.com,,,,,,,,ebhoopsacademy.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.ebhoopsacademy.com/ | https://www.ebhoopsacademy.com/contact/ | https://www.ebhoopsacademy.com/about/,Playwright,https://ebhoopsacademy.com,https://www.ebhoopsacademy.com/,
Events by Santa Clara University Athletics,https://scubroncos.scu.edu/,,UT,College / University,basketball; volleyball,Unclear,,,,,,broncotickets@scu.edu,,,,,,,,scu.edu,Needs Review,"Court sports found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://scubroncos.scu.edu/,Playwright,https://scubroncos.scu.edu,https://scubroncos.scu.edu/,
Evergreene Management Group,https://www.emg-apts.com/,Murray,UT,College / University,pickleball; basketball,Unclear,15,"eld, UT | Nova by Lotus Townhomes Lotus Anthem | Apartments for Rent in Clearfield, UT, 84015 Basketball Court; Pickleball Court; Courtyard; 24 Hour Maintenance Availability. Playground; Bark Park; Pr",,,,,,,,,,,,emg-apts.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.emg-apts.com/ | https://www.emg-apts.com/about-us/index.html | https://www.emg-apts.com/contact-us/index.html,Playwright,https://emg-apts.com,https://www.emg-apts.com/,
Fantomz Basketball Club,https://www.fantomzbasketball.com/,Mapleton,UT,Private Club,basketball,Unclear,,,,,,fantomzball@gmail.com,,,,,,,,fantomzbasketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.fantomzbasketball.com/ | https://www.fantomzbasketball.com/contact,Playwright,https://fantomzbasketball.com,https://www.fantomzbasketball.com/,
Fly High Ogden,https://ogden.flyhighfun.com/,Ogden,UT,School,basketball,Unclear,,,,,,,,,,,,,,ogden.flyhighfun.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://ogden.flyhighfun.com/ | https://ogden.flyhighfun.com/rates-monthly-memberships/ | https://ogden.flyhighfun.com/attractions/basketball-court-dunk-ball/ | https://ogden.flyhighfun.com/attractions/sports-court-dodgeball/ | https://ogden.flyhighfun.com/attractions/main-court-open-trampoline-area/ | https://ogden.flyhighfun.com/safety-guidelines/kids-court/ | https://ogden.flyhighfun.com/safety-guidelines/main-court/,Playwright,https://ogden.flyhighfun.com,https://ogden.flyhighfun.com/,
Fly High Woods Cross,https://woodscross.flyhighfun.com/,Woods Cross,UT,School,basketball,Unclear,,,,,,flyhighwoodscross@gmail.com,,,,,,,,woodscross.flyhighfun.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://woodscross.flyhighfun.com/ | https://woodscross.flyhighfun.com/rates-monthly-memberships/ | https://woodscross.flyhighfun.com/contact/,Playwright,https://woodscross.flyhighfun.com,https://woodscross.flyhighfun.com/,
Free Rental Listings and Property Management Software,https://www.rentler.com/,,UT,Unknown,basketball,Unclear,,,,,,,hello@rentler.com,,,,,,,rentler.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.rentler.com/ | https://www.rentler.com/landlord/rental-applications | https://www.rentler.com/landlord/rental-forms | https://www.rentler.com/landlord/price-your-rental | https://www.rentler.com/tenant/rental-applications | https://www.rentler.com/about | https://www.rentler.com/contact,Playwright,https://rentler.com,https://www.rentler.com/,
Gymshare,https://www.gymshare.co/,Spanish Fork,UT,Health Club,pickleball,Unclear,,,,,,,,,,,,,,gymshare.co,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.gymshare.co/,Playwright,https://gymshare.co,https://www.gymshare.co/,
Halford Hoops,https://halfordhoops.com/,Pleasant Grove,UT,College / University,basketball,Unclear,,,,,,,info@halfordhoops.com,,,,,,,halfordhoops.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://halfordhoops.com/,Playwright,https://halfordhoops.com,https://halfordhoops.com/,
HelloLesson,https://hellolesson.com/,,UT,Unknown,tennis,Unclear,,,,,,care@hellolesson.com,,,,,,,,hellolesson.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://hellolesson.com/ | https://hellolesson.com/who-we-are,Playwright,https://hellolesson.com,https://hellolesson.com/,
Hexcel,https://www.hexcel.com/,West Valley City,UT,College / University,tennis,Unclear,,,Hexcel,Chairman,President,,,hexcel@hexcel.com,hexcel.chairman@hexcel.com,hexcelchairman@hexcel.com,hchairman@hexcel.com,h.chairman@hexcel.com,hexcelc@hexcel.com,hexcel.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.hexcel.com/ | https://www.hexcel.com/careers/ | https://www.hexcel.com/about-us/ | https://www.hexcel.com/contact-us/ | https://www.hexcel.com/products/,Playwright,https://hexcel.com,https://www.hexcel.com/,
Highland High,https://highland.slcschools.org/,Salt Lake City,UT,School,tennis; basketball; volleyball,Unclear,,,,,,,,,,,,,,highland.slcschools.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://highland.slcschools.org/ | https://highland.slcschools.org/about-our-school | https://highland.slcschools.org/faculty-directory | https://highland.slcschools.org/programs-options | https://highland.slcschools.org/athletics-home | https://highland.slcschools.org/264049_2 | https://highland.slcschools.org/clubs-activities,Playwright,https://highland.slcschools.org,https://highland.slcschools.org/,
Highland Rambler,https://highlandrambler.org/,Salt Lake City,UT,School,tennis,Unclear,,,,,,,,,,,,,,highlandrambler.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://highlandrambler.org/ | https://highlandrambler.org/about/ | https://highlandrambler.org/staff/ | https://highlandrambler.org/7599/news/district-cancels-the-guide-dog-program/ | https://highlandrambler.org/staff_name/karen-chavez/ | https://highlandrambler.org/staff_name/camille-fisher/ | https://highlandrambler.org/staff_name/hillary-kimball/,Playwright,https://highlandrambler.org,https://highlandrambler.org/,
Hive Volleyball,https://www.utahhivevolleyball.com/,Farmington,UT,College / University,volleyball,Unclear,,,CHRIS,GORNY,Director of Operations,chris@utahhivevolleyball.com,info@utahhivevolleyball.com,,,,,,,utahhivevolleyball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.utahhivevolleyball.com/ | https://www.utahhivevolleyball.com/page/show/9512712-summer-programs | https://www.utahhivevolleyball.com/staff,Playwright,https://utahhivevolleyball.com,https://www.utahhivevolleyball.com/,
Huntington Swim & Tennis Club,https://huntingtonpool.membersplash.com/,,UT,Racquet / Tennis Club,tennis,Unclear,,,,,,,,,,,,,,huntingtonpool.membersplash.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://huntingtonpool.membersplash.com/ | https://huntingtonpool.membersplash.com/membership/join/,Playwright,https://huntingtonpool.membersplash.com,https://huntingtonpool.membersplash.com/,
i9 Sports,https://www.i9sports.com/,,UT,Unknown,tennis; basketball; volleyball,Unclear,,,,,,,,,,,,,,i9sports.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.i9sports.com/ | https://www.i9sports.com/find-a-program | https://www.i9sports.com/browse-all-programs | https://www.i9sports.com/about | https://www.i9sports.com/parental-pledge | https://www.i9sports.com/about/gains-for-girls | https://www.i9sports.com/contact/media-inquiries,Playwright,https://i9sports.com,https://www.i9sports.com/,
ICE Basketball | Online Training,https://www.ice-basketball.com/,Taylorsville,UT,College / University,basketball,Unclear,,,,,,icebballtraining@gmail.com,,,,,,,,ice-basketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.ice-basketball.com/ | https://www.ice-basketball.com/about | https://www.ice-basketball.com/contact,Playwright,https://ice-basketball.com,https://www.ice-basketball.com/,
Intermountain Health,https://intermountainhealthcare.org/,Salt Lake City,UT,Unknown,basketball,Unclear,,,,,,,,,,,,,,intermountainhealthcare.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://intermountainhealthcare.org/ | https://intermountainhealthcare.org/about | https://intermountainhealthcare.org/about/power-of-we | https://intermountainhealthcare.org/for-professionals/medical-staff-fees | https://intermountainhealthcare.org/about/contact | https://intermountainhealthcare.org/about/community-health/chna-reports,Playwright,https://intermountainhealthcare.org,https://intermountainhealthcare.org/,
Intermountain Pickleball Club,https://impickleballclub.com/,Lindon,UT,Pickleball Club,pickleball; basketball,Unclear,,,,,,,admin@impickleballclub.com,,,,,,,impickleballclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://impickleballclub.com/ | https://impickleballclub.com/membership/ | https://impickleballclub.com/court-rules/ | https://impickleballclub.com/contact-us/,Playwright,https://impickleballclub.com,https://impickleballclub.com/,
Invictus Basketball Club,https://www.invictusbasketballclub.com/,Lehi,UT,College / University,basketball,Unclear,,,,,,hi@invictusbasketballclub.com,,,,,,,,invictusbasketballclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.invictusbasketballclub.com/ | https://www.invictusbasketballclub.com/register/programs | https://www.invictusbasketballclub.com/aboutus | https://www.invictusbasketballclub.com/register,Playwright,https://invictusbasketballclub.com,https://www.invictusbasketballclub.com/,
Jazz Youth,https://www.jazzyouth.com/,,UT,School,basketball,Unclear,,,,,,,,,,,,,,jazzyouth.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.jazzyouth.com/ | https://www.jazzyouth.com/development/skillcourt,Playwright,https://jazzyouth.com,https://www.jazzyouth.com/,
Jordan School District Facility Rentals,https://jordan.schoolspace.us/home,,UT,School,tennis,Unclear,8,"S, West Jordan. HOURLY RATE. $0 - $30. CAPACITY. --. West Field. This space includes all 8 tennis courts. Custodial hourly charges will apply if the Building Bathroom Access option is chosen. Ot",,,,,,,,,,,,jordan.schoolspace.us,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://jordan.schoolspace.us/home | https://jordan.schoolspace.us/page/guidelines,Playwright,https://jordan.schoolspace.us,https://jordan.schoolspace.us/home,
Karl Malone Training Center,https://www.karlmalonetrainingcenter.com/,Lehi,UT,School,basketball; volleyball; futsal,Unclear,6,"r 24,000 sq. ft. sports facility in Utah County, featuring 3 full-size basketball courts, 6 volleyball courts, and versatile space for training, events, competitions, and more. This is where athletes",,,,karlmalonetrainingcenter@gmail.com,,,,,,,,karlmalonetrainingcenter.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.karlmalonetrainingcenter.com/ | https://www.karlmalonetrainingcenter.com/contact | https://www.karlmalonetrainingcenter.com/facility-rentals | https://www.karlmalonetrainingcenter.com/sports-programs | https://www.karlmalonetrainingcenter.com/facility-guidelines,Playwright,https://karlmalonetrainingcenter.com,https://www.karlmalonetrainingcenter.com/,
Kongo Sports,https://kongosports.com/,Farmington,UT,School,basketball; volleyball,Unclear,,,,,,apexathleticsut@gmail.com,,,,,,,,kongosports.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://kongosports.com/ | https://kongosports.com/Facility | https://kongosports.com/Contact,Playwright,https://kongosports.com,https://kongosports.com/,
Kongovolleyball,https://www.kongovolleyball.com/,Farmington,UT,School,volleyball,Unclear,,,,,,apxvbacademy@gmail.com,info@kongovolleyball.com,,,,,,,kongovolleyball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.kongovolleyball.com/ | https://www.kongovolleyball.com/club-programs | https://www.kongovolleyball.com/boys-program-1 | https://www.kongovolleyball.com/about-us,Playwright,https://kongovolleyball.com,https://www.kongovolleyball.com/,
Laciehansenrealestate.com,https://www.laciehansenrealestate.com/,,UT,Unknown,tennis,Unclear,,,,,,lacied.hansen@gmail.com,,,,,,,,laciehansenrealestate.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.laciehansenrealestate.com/ | https://www.laciehansenrealestate.com/lacied-hansen/ | https://www.laciehansenrealestate.com/member/contact/ | https://www.laciehansenrealestate.com/about/,Playwright,https://laciehansenrealestate.com,https://www.laciehansenrealestate.com/,
Lehi Free Press,https://lehifreepress.com/,Lehi,UT,School,volleyball,Unclear,,,Arla,Cook,Manager,,,arla@lehifreepress.com,arla.cook@lehifreepress.com,arlacook@lehifreepress.com,acook@lehifreepress.com,a.cook@lehifreepress.com,arlac@lehifreepress.com,lehifreepress.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://lehifreepress.com/ | https://lehifreepress.com/about/ | https://lehifreepress.com/contact-us/ | https://lehifreepress.com/2026/08/05/a-recent-utah-court-decision-may-let-homeownership-transfer-before-required-payments-are-made/ | https://lehifreepress.com/2026/08/08/mayor-binns-gives-team-utah-a-hometown-sendoff-before-espn-regional-tournament/,Playwright,https://lehifreepress.com,https://lehifreepress.com/,
Login,https://campusconnect.utah.edu/home_login,Salt Lake City,UT,College / University,badminton,Unclear,,,,,,studentorgs@utah.edu,,,,,,,,utah.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://campusconnect.utah.edu/home_login | https://campusconnect.utah.edu/webapp/auth/login?redirect=%2FStudentLeadership%2F&msg=LOGIN_REQUIRED,Playwright,https://campusconnect.utah.edu,https://campusconnect.utah.edu/home_login,
M14Hoops - Salt Lake City,https://slcsouth.m14hoops.com/,Salt Lake City,UT,School,basketball,Unclear,4,"under Nick Daniels. Facilities: Opened our first Aurora facility in 2018 (39,200 sq. ft., 4 courts). Expanded less than a year later to 53,000 sq. ft. with 6 courts. Growth: M14 Chicagolan",,,,infoslcsouth@m14hoops.com,,,,,,,,m14hoops.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://slcsouth.m14hoops.com/ | https://slcsouth.m14hoops.com/about/ | https://slcsouth.m14hoops.com/about/a-message-from-founder/ | https://slcsouth.m14hoops.com/about/m14-staff/ | https://slcsouth.m14hoops.com/about/documentary/ | https://slcsouth.m14hoops.com/about/m14-made-docuseries/,Playwright,https://slcsouth.m14hoops.com,https://slcsouth.m14hoops.com/,
Method Studio,https://method-studio.com/,Salt Lake City,UT,College / University,basketball; racquetball,Unclear,,,,,,,hello@method-studio.com,,,,,,,method-studio.com,Needs Review,"Court sports found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://method-studio.com/ | https://method-studio.com/contact,Playwright,https://method-studio.com,https://method-studio.com/,
Mona Recreation,https://monarecreation.teamsnapsites.com/,,UT,Unknown,basketball; futsal,Unclear,,,,,,,,,,,,,,monarecreation.teamsnapsites.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://monarecreation.teamsnapsites.com/ | https://monarecreation.teamsnapsites.com/registrations/,Playwright,https://monarecreation.teamsnapsites.com,https://monarecreation.teamsnapsites.com/,
Mountain City Hoops,https://www.mountaincityhoops.com/,,UT,College / University,basketball,Unclear,,,,,,mountaincityhoops@gmail.com,,,,,,,,mountaincityhoops.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.mountaincityhoops.com/ | https://www.mountaincityhoops.com/aboutus | https://www.mountaincityhoops.com/contact,Playwright,https://mountaincityhoops.com,https://www.mountaincityhoops.com/,
Natural & Organic Grocery Store,https://www.naturalgrocers.com/,,UT,Unknown,squash,Unclear,,,,,,,,,,,,,,naturalgrocers.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.naturalgrocers.com/ | https://www.naturalgrocers.com/store-directory | https://www.naturalgrocers.com/npower | https://www.naturalgrocers.com/about-natural-grocers | https://www.naturalgrocers.com/guest-presenter-program | https://www.naturalgrocers.com/coq10,Playwright,https://naturalgrocers.com,https://www.naturalgrocers.com/,
Next Level Basketball,https://www.nextlevel435.com/,,UT,College / University,basketball,Unclear,,,,,,nextlevelbasketball435@gmail.com,,,,,,,,nextlevel435.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.nextlevel435.com/ | https://www.nextlevel435.com/about-us | https://www.nextlevel435.com/aau,Playwright,https://nextlevel435.com,https://www.nextlevel435.com/,
North Canyon Swim and Tennis Club,https://ncswim.club/,Bountiful,UT,Racquet / Tennis Club,tennis,Unclear,,,,,,ncanyonswim@gmail.com,,,,,,,,ncswim.club,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://ncswim.club/,Playwright,https://ncswim.club,https://ncswim.club/,
North Summit School District,https://www.nsummit.org/,Coalville,UT,School,basketball; volleyball,Unclear,,,,,,,,,,,,,,nsummit.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.nsummit.org/ | https://www.nsummit.org/o/nshs/page/high-school-athletics,Playwright,https://nsummit.org,https://www.nsummit.org/,
Ogden Golf & Country Club,https://ogdencountryclub.com/,Ogden,UT,Country Club,tennis,Unclear,,,Frank,Redd,President,,,frank@ogdencountryclub.com,frank.redd@ogdencountryclub.com,frankredd@ogdencountryclub.com,fredd@ogdencountryclub.com,f.redd@ogdencountryclub.com,frankr@ogdencountryclub.com,ogdencountryclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://ogdencountryclub.com/ | https://www.ogdencountryclub.com/membership/ | https://www.ogdencountryclub.com/governance_management/ | https://www.ogdencountryclub.com/contact/,Playwright,https://ogdencountryclub.com,https://ogdencountryclub.com/,
OMNI Volleyball,https://omnivolleyball.com/,,UT,College / University,volleyball,Unclear,,,,,,,info@omnivolleyball.com,,,,,,,omnivolleyball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://omnivolleyball.com/ | https://omnivolleyball.com/contact-us/ | https://omnivolleyball.com/our-facility/ | https://omnivolleyball.com/programs/ | https://omnivolleyball.com/omni-facility-hotel-accomadations/ | https://omnivolleyball.com/staff/bill-hanrahan/,Playwright,https://omnivolleyball.com,https://omnivolleyball.com/,
ourwcf.org,https://ourwcf.org/,Heber City,UT,Private Club,basketball,Unclear,,,,,,,info@ourwcf.org,,,,,,,ourwcf.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://ourwcf.org/ | https://ourwcf.org/meet-the-team/ | https://ourwcf.org/contact-us/,Playwright,https://ourwcf.org,https://ourwcf.org/,
Payson High School,https://www.phs.nebo.edu/,Payson,UT,School,tennis; basketball,Unclear,,,BRIAN,ARGYLE,Athletic Director,brian.argyle@nebo.edu,,,,,,,,nebo.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.phs.nebo.edu/ | https://www.phs.nebo.edu/o/phs/page/about-us | https://www.phs.nebo.edu/o/phs/staff | https://www.phs.nebo.edu/o/phs/page/parent-student-information,Playwright,https://phs.nebo.edu,https://www.phs.nebo.edu/,
PBS Utah,https://www.pbsutah.org/,Salt Lake City,UT,Private Club,squash,Unclear,,,,,,,,,,,,,,pbsutah.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.pbsutah.org/ | https://www.pbsutah.org/watch/discover/ | https://www.pbsutah.org/pbs-utah-productions/series/contact-with-liz-adeola/ | https://www.pbsutah.org/about/newsletters/ | https://www.pbsutah.org/about/contact-us/ | https://www.pbsutah.org/about/closed-captioning/ | https://www.pbsutah.org/about/pressroom/,Playwright,https://pbsutah.org,https://www.pbsutah.org/,
Peak Soccer Club,https://www.peaksoccerclubrec.com/,,UT,Private Club,futsal,Unclear,,,,,,utahsurf.recsoccer@gmail.com,,,,,,,,peaksoccerclubrec.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.peaksoccerclubrec.com/ | https://www.peaksoccerclubrec.com/aboutus,Playwright,https://peaksoccerclubrec.com,https://www.peaksoccerclubrec.com/,
Personalized Basketball Coaching Programs,https://www.completeshooter.com/,Morgan,UT,Unknown,basketball,Unclear,,,,,,kirk@completeshooter.com,,,,,,,,completeshooter.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.completeshooter.com/ | https://www.completeshooter.com/home/about | https://www.completeshooter.com/franchise/team | https://www.completeshooter.com/franchise/inquiry,Playwright,https://completeshooter.com,https://www.completeshooter.com/,
PGC Basketball,https://pgcbasketball.com/,,UT,College / University,basketball,Unclear,,,Donnie,Walsh,President,,,donnie@pgcbasketball.com,donnie.walsh@pgcbasketball.com,donniewalsh@pgcbasketball.com,dwalsh@pgcbasketball.com,d.walsh@pgcbasketball.com,donniew@pgcbasketball.com,pgcbasketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://pgcbasketball.com/ | https://pgcbasketball.com/partner-program/ | https://pgcbasketball.com/about-us/our-mission/ | https://pgcbasketball.com/about-us/our-team/ | https://pgcbasketball.com/contact-us/ | https://pgcbasketball.com/about-us/success-stories-and-feedback/ | https://pgcbasketball.com/about-us/camp-experiences/,Playwright,https://pgcbasketball.com,https://pgcbasketball.com/,
Platinum Volleyball,https://utahplatinum.com/,Kaysville,UT,School,volleyball,Unclear,,,,,,,info@utahplatinum.com,,,,,,,utahplatinum.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://utahplatinum.com/ | https://utahplatinum.com/contact,Playwright,https://utahplatinum.com,https://utahplatinum.com/,
